UserId,Age,Address,Gender,UserType,Label,Total_Quantity,Total_Value,StDev_Quantity,StDev_Value,AvgTimeDelta,Recency,Unique_TransactionId,Unique_ItemId,Unique_Location,Unique_ProductCategory,Total_Quantity_per_Unique_TransactionId,Total_Quantity_per_Unique_ItemId,Total_Quantity_per_Unique_Location,Total_Quantity_per_Unique_ProductCategory,Total_Value_per_Unique_TransactionId,Total_Value_per_Unique_ItemId,Total_Value_per_Unique_Location,Total_Value_per_Unique_ProductCategory
1731194,C,G,Unknown,Unknown,Churner,15,2020,0.97182531580755,201.953239912389,0.3,88,10,9,1,1,1.36363636363636,1.5,7.5,7.5,183.636363636364,202,1010,1010
1752830,D,F,Unknown,Unknown,Churner,3,128,0,11.9303534454489,0,80,3,3,1,1,0.75,0.75,1.5,1.5,32,32,64,64
1810554,D,F,Unknown,Unknown,Churner,37,2582,0.669636243353583,54.770468619542,1,52,28,22,1,1,1.27586206896552,1.60869565217391,18.5,18.5,89.0344827586207,112.260869565217,1291,1291
1958386,J,E,Unknown,Unknown,Nonchurner,17,836,0.480384461415261,77.2909919453583,7.07692307692308,4,13,8,1,1,1.21428571428571,1.88888888888889,8.5,8.5,59.7142857142857,92.8888888888889,418,418
1628937,F,C,Unknown,Unknown,Churner,43,3682,0.50071174413254,67.8568335361285,0,11,27,20,1,1,1.53571428571429,2.04761904761905,21.5,21.5,131.5,175.333333333333,1841,1841
1366624,B,F,Unknown,Unknown,Nonchurner,6,1611,0.447213595499958,328.644488771682,0.8,71,5,4,1,1,1,1.2,3,3,268.5,322.2,805.5,805.5
2153452,E,E,Unknown,Unknown,Churner,6,291,0.577350269189626,30.5327692815441,0,74,4,3,1,1,1.2,1.5,3,3,58.2,72.75,145.5,145.5
993036,D,D,Unknown,Unknown,Churner,51,3223,0.314696387689978,55.052057050643,1.60869565217391,21,46,24,1,1,1.08510638297872,2.04,25.5,25.5,68.5744680851064,128.92,1611.5,1611.5
2054070,B,E,Unknown,Unknown,Nonchurner,8,510,0.377964473009227,60.4963595913797,0,74,7,6,1,1,1,1.14285714285714,4,4,63.75,72.8571428571429,255,255
2049243,D,A,Unknown,Unknown,Churner,14,1258,0.516397779494322,104.302764424854,0,17,10,8,1,1,1.27272727272727,1.55555555555556,7,7,114.363636363636,139.777777777778,629,629
1943429,J,A,Unknown,Unknown,Churner,23,1236,0.832050294337844,120.941074866001,5.53846153846154,17,13,9,1,1,1.64285714285714,2.3,11.5,11.5,88.2857142857143,123.6,618,618
2082202,C,F,Unknown,Unknown,Nonchurner,4,208,0,45.5558265574595,0,4,4,4,1,1,0.8,0.8,2,2,41.6,41.6,104,104
2142982,C,F,Unknown,Unknown,Churner,8,181,2.08166599946613,45.2364160089339,0,77,3,3,1,1,2,2,4,4,45.25,45.25,90.5,90.5
1940800,F,F,Unknown,Unknown,Churner,41,3228,0.513678446324632,91.6637351199178,2.22857142857143,16,35,26,1,1,1.13888888888889,1.51851851851852,20.5,20.5,89.6666666666667,119.555555555556,1614,1614
1921854,C,G,Unknown,Unknown,Churner,45,5597,0.78334945180064,166.736494841775,2.42424242424242,17,33,26,1,1,1.32352941176471,1.66666666666667,22.5,22.5,164.617647058824,207.296296296296,2798.5,2798.5
909327,C,E,Unknown,Unknown,Nonchurner,66,5462,1.1716749974509,159.564797202854,1.83333333333333,18,42,23,1,1,1.53488372093023,2.75,33,33,127.023255813953,227.583333333333,2731,2731
1548020,D,G,Unknown,Unknown,Nonchurner,45,3413,0.260661180215007,56.8854473755165,2.02380952380952,3,42,30,1,1,1.04651162790698,1.45161290322581,22.5,22.5,79.3720930232558,110.096774193548,1706.5,1706.5
1570083,F,A,Unknown,Unknown,Nonchurner,50,2472,2.353959545346,107.060083466535,0,16,22,16,1,1,2.17391304347826,2.94117647058824,25,25,107.478260869565,145.411764705882,1236,1236
1452716,K,E,Unknown,Unknown,Nonchurner,16,2957,0.258198889747161,106.463183889124,3.66666666666667,9,15,13,1,1,1,1.14285714285714,8,8,184.8125,211.214285714286,1478.5,1478.5
1717327,B,C,Unknown,Unknown,Churner,46,4097,0.257769631113234,65.7068980873159,0,36,43,35,1,1,1.04545454545455,1.27777777777778,23,23,93.1136363636364,113.805555555556,2048.5,2048.5
1628586,E,E,Unknown,Unknown,Nonchurner,75,7193,1.12743786470173,104.46234355843,1.73076923076923,4,52,36,1,1,1.41509433962264,2.02702702702703,37.5,37.5,135.716981132075,194.405405405405,3596.5,3596.5
2019406,A,E,Unknown,Unknown,Churner,19,2602,0.593616839704664,343.728478114146,3.73333333333333,10,15,10,1,1,1.1875,1.72727272727273,9.5,9.5,162.625,236.545454545455,1301,1301
1753578,B,E,Unknown,Unknown,Churner,14,789,1.82574185835055,33.5991779944802,10.5714285714286,3,7,6,1,1,1.75,2,7,7,98.625,112.714285714286,394.5,394.5
1901573,D,G,Unknown,Unknown,Churner,1,32,0,0,0,38,1,1,1,1,0.5,0.5,0.5,0.5,16,16,16,16
1923704,I,C,Unknown,Unknown,Churner,16,399,0.65133894727893,11.4425442180408,3.58333333333333,43,12,4,1,1,1.23076923076923,3.2,8,8,30.6923076923077,79.8,199.5,199.5
1484922,D,D,Unknown,Unknown,Nonchurner,18,790,1.20604537831105,48.534149177292,1.54545454545455,67,11,10,1,1,1.5,1.63636363636364,9,9,65.8333333333333,71.8181818181818,395,395
944403,H,F,Unknown,Unknown,Churner,39,3030,0.435705832176382,100.581872186183,1.82352941176471,18,34,26,1,1,1.11428571428571,1.44444444444444,19.5,19.5,86.5714285714286,112.222222222222,1515,1515
539739,B,E,Unknown,Unknown,Churner,2,1316,0,0,0,54,1,1,1,1,1,1,1,1,658,658,658,658
1546774,E,C,Unknown,Unknown,Nonchurner,27,2524,1.46025783380075,125.325634671772,0,72,17,16,1,1,1.5,1.58823529411765,13.5,13.5,140.222222222222,148.470588235294,1262,1262
1947892,D,H,Unknown,Unknown,Churner,4,935,1.4142135623731,215.667568261897,0,8,2,2,1,1,1.33333333333333,1.33333333333333,2,2,311.666666666667,311.666666666667,467.5,467.5
1635195,F,B,Unknown,Unknown,Churner,38,6272,1.98523965066897,457.675577045061,3.35294117647059,17,17,14,1,1,2.11111111111111,2.53333333333333,19,19,348.444444444444,418.133333333333,3136,3136
385244,I,F,Unknown,Unknown,Churner,6,336,0.577350269189626,35.7398004098139,7.25,32,4,4,1,1,1.2,1.2,3,3,67.2,67.2,168,168
1748918,E,F,Unknown,Unknown,Churner,8,8481,0.377964473009227,657.876345306841,0,25,7,4,1,1,1,1.6,4,4,1060.125,1696.2,4240.5,4240.5
432085,F,E,Unknown,Unknown,Nonchurner,37,4554,0.862965233777697,195.577248977125,1.92857142857143,21,28,23,1,1,1.27586206896552,1.54166666666667,18.5,18.5,157.034482758621,189.75,2277,2277
205771,E,E,Unknown,Unknown,Churner,37,3790,0.545296694331155,97.4346323221758,2.21212121212121,6,33,31,1,1,1.08823529411765,1.15625,18.5,18.5,111.470588235294,118.4375,1895,1895
2071237,C,E,Unknown,Unknown,Nonchurner,44,9057,0.751342883796911,354.780757776841,2.09375,20,32,27,1,1,1.33333333333333,1.57142857142857,22,22,274.454545454545,323.464285714286,4528.5,4528.5
715881,D,F,Unknown,Unknown,Churner,18,1322,0.726273039202563,59.8687208504051,0.214285714285714,13,14,13,1,1,1.2,1.28571428571429,9,9,88.1333333333333,94.4285714285714,661,661
1915433,D,E,Unknown,Unknown,Nonchurner,13,1188,0.288675134594813,91.7050608299137,5,11,12,11,1,1,1,1.08333333333333,6.5,6.5,91.3846153846154,99,594,594
1441611,K,H,Unknown,Unknown,Churner,6,470,0.447213595499958,58.834513680322,0,87,5,3,1,1,1,1.5,3,3,78.3333333333333,117.5,235,235
50142,C,E,Unknown,Unknown,Churner,14,919,0.277350098112615,36.802139012528,0,59,13,13,1,1,1,1,7,7,65.6428571428571,65.6428571428571,459.5,459.5
1337068,C,C,Unknown,Unknown,Churner,9,1117,0.836660026534076,81.6980211918665,0,24,6,4,1,1,1.28571428571429,1.8,4.5,4.5,159.571428571429,223.4,558.5,558.5
1497038,H,F,Unknown,Unknown,Nonchurner,41,2618,1.47352107817163,118.364117737666,0,74,30,26,1,1,1.32258064516129,1.51851851851852,20.5,20.5,84.4516129032258,96.962962962963,1309,1309
782326,C,E,Unknown,Unknown,Nonchurner,22,1893,0.447213595499958,79.6282646195168,2.75,15,20,14,1,1,1.04761904761905,1.46666666666667,11,11,90.1428571428571,126.2,946.5,946.5
652537,D,F,Unknown,Unknown,Nonchurner,17,1831,0.480384461415261,133.62437786188,5.30769230769231,2,13,11,1,1,1.21428571428571,1.41666666666667,8.5,8.5,130.785714285714,152.583333333333,915.5,915.5
1756821,B,F,Unknown,Unknown,Churner,12,1105,0,115.203739154385,4.41666666666667,27,12,12,1,1,0.923076923076923,0.923076923076923,6,6,85,85,552.5,552.5
1036862,J,H,Unknown,Unknown,Churner,10,1875,0.333333333333333,335.094389687443,6.33333333333333,12,9,9,1,1,1,1,5,5,187.5,187.5,937.5,937.5
1952261,G,E,Unknown,Unknown,Nonchurner,3,279,0,88.5381273802422,0,93,3,3,1,1,0.75,0.75,1.5,1.5,69.75,69.75,139.5,139.5
1750805,B,C,Unknown,Unknown,Churner,13,1163,0.899735410842437,115.531277974738,0,17,7,5,1,1,1.625,2.16666666666667,6.5,6.5,145.375,193.833333333333,581.5,581.5
1562910,B,D,Unknown,Unknown,Churner,24,2955,0.452413928358864,221.821592081227,1.42105263157895,25,19,14,1,1,1.2,1.6,12,12,147.75,197,1477.5,1477.5
1453140,D,F,Unknown,Unknown,Churner,10,1105,1.211060141639,295.396287496418,0,86,6,6,1,1,1.42857142857143,1.42857142857143,5,5,157.857142857143,157.857142857143,552.5,552.5
1652284,E,E,Unknown,Unknown,Nonchurner,34,2177,0.498675494362064,67.5495017389854,1.03571428571429,66,28,18,1,1,1.17241379310345,1.78947368421053,17,17,75.0689655172414,114.578947368421,1088.5,1088.5
1533897,C,E,Unknown,Unknown,Churner,11,434,1.06066017177982,21.8419648514374,0,62,8,8,1,1,1.22222222222222,1.22222222222222,5.5,5.5,48.2222222222222,48.2222222222222,217,217
2093123,J,E,Unknown,Unknown,Nonchurner,2,74,0,0,0,68,1,1,1,1,1,1,1,1,37,37,37,37
1792904,J,F,Unknown,Unknown,Nonchurner,29,1720,1.20666646429076,60.2058739056851,6.85714285714286,1,14,10,1,1,1.93333333333333,2.63636363636364,14.5,14.5,114.666666666667,156.363636363636,860,860
1213881,E,E,Unknown,Unknown,Nonchurner,73,3805,2.251922255797,76.3991500489706,2.15,10,40,24,1,1,1.78048780487805,2.92,36.5,36.5,92.8048780487805,152.2,1902.5,1902.5
990769,K,H,Unknown,Unknown,Churner,12,839,0,52.9570294644344,0,73,12,11,1,1,0.923076923076923,1,6,6,64.5384615384615,69.9166666666667,419.5,419.5
1929041,A,F,Unknown,Unknown,Churner,8,913,0.516397779494322,269.421169670586,9.33333333333333,29,6,6,1,1,1.14285714285714,1.14285714285714,4,4,130.428571428571,130.428571428571,456.5,456.5
1251180,D,D,Unknown,Unknown,Churner,44,9576,1.04166091952438,629.532963175192,0,80,30,23,1,1,1.41935483870968,1.83333333333333,22,22,308.903225806452,399,4788,4788
1769067,B,F,Unknown,Unknown,Nonchurner,27,3222,0.745159820370595,273.949841740187,1.8,16,20,17,1,1,1.28571428571429,1.5,13.5,13.5,153.428571428571,179,1611,1611
2011189,I,E,Unknown,Unknown,Churner,8,425,0.516397779494322,59.9813860015477,3.83333333333333,1,6,5,1,1,1.14285714285714,1.33333333333333,4,4,60.7142857142857,70.8333333333333,212.5,212.5
2150260,A,C,Unknown,Unknown,Nonchurner,7,142,0.547722557505166,18.036074961033,14.8,16,5,5,1,1,1.16666666666667,1.16666666666667,3.5,3.5,23.6666666666667,23.6666666666667,71,71
305204,J,E,Unknown,Unknown,Churner,10,582,2.38047614284762,112.025294762686,3.5,71,4,4,1,1,2,2,5,5,116.4,116.4,291,291
2025438,F,E,Unknown,Unknown,Nonchurner,7,532,0.547722557505166,54.7384691053742,3.2,0,5,4,1,1,1.16666666666667,1.4,3.5,3.5,88.6666666666667,106.4,266,266
2118550,A,E,Unknown,Unknown,Nonchurner,14,1543,0.966091783079296,196.316665959193,0.2,77,10,8,1,1,1.27272727272727,1.55555555555556,7,7,140.272727272727,171.444444444444,771.5,771.5
229593,G,F,Unknown,Unknown,Nonchurner,19,1600,0.744946343668492,114.368115898033,5.14285714285714,3,14,12,1,1,1.26666666666667,1.46153846153846,9.5,9.5,106.666666666667,123.076923076923,800,800
1191455,E,F,Unknown,Unknown,Nonchurner,57,3256,0.297678296192606,38.2002740192173,1.76923076923077,1,52,35,1,1,1.07547169811321,1.58333333333333,28.5,28.5,61.4339622641509,90.4444444444444,1628,1628
1961799,G,E,Unknown,Unknown,Churner,75,6011,0.592604145548472,71.328176139824,1.24137931034483,4,58,34,1,1,1.27118644067797,2.14285714285714,37.5,37.5,101.881355932203,171.742857142857,3005.5,3005.5
1810196,D,D,Unknown,Unknown,Churner,7,660,0.5,132.44873221993,16.75,4,4,4,1,1,1.4,1.4,3.5,3.5,132,132,330,330
2022802,B,C,Unknown,Unknown,Churner,22,1600,1.30201309334357,90.7001863808659,0,74,15,14,1,1,1.375,1.46666666666667,11,11,100,106.666666666667,800,800
1835908,E,C,Unknown,Unknown,Churner,16,753,0.438529009653515,35.1626258463479,0,2,13,11,1,1,1.14285714285714,1.33333333333333,8,8,53.7857142857143,62.75,376.5,376.5
563918,E,F,Unknown,Unknown,Churner,15,1525,0.97182531580755,236.099437619924,0,75,10,9,1,1,1.36363636363636,1.5,7.5,7.5,138.636363636364,152.5,762.5,762.5
90940,D,D,Unknown,Unknown,Churner,1,469,0,0,0,2,1,1,1,1,0.5,0.5,0.5,0.5,234.5,234.5,234.5,234.5
1598155,C,A,Unknown,Unknown,Churner,68,5359,4.80034720966446,268.720561178336,0.56,8,25,22,1,1,2.61538461538462,2.95652173913043,34,34,206.115384615385,233,2679.5,2679.5
1678055,C,F,Unknown,Unknown,Churner,19,809,0.332105582077536,32.4038169501862,1,37,17,11,1,1,1.05555555555556,1.58333333333333,9.5,9.5,44.9444444444444,67.4166666666667,404.5,404.5
1417531,E,G,Unknown,Unknown,Churner,6,524,0.447213595499958,122.389542036891,0,9,5,5,1,1,1,1,3,3,87.3333333333333,87.3333333333333,262,262
1222098,E,E,Unknown,Unknown,Churner,22,2244,0.501459857121279,203.616713660425,0.684210526315789,39,19,16,1,1,1.1,1.29411764705882,11,11,112.2,132,1122,1122
1200010,A,E,Unknown,Unknown,Nonchurner,56,3277,0.499471179122264,74.3059322294124,0.75,61,44,29,1,1,1.24444444444444,1.86666666666667,28,28,72.8222222222222,109.233333333333,1638.5,1638.5
1514087,E,G,Unknown,Unknown,Churner,17,2229,0.820199532264724,175.943327652556,0,20,11,10,1,1,1.41666666666667,1.54545454545455,8.5,8.5,185.75,202.636363636364,1114.5,1114.5
1662757,E,E,Unknown,Unknown,Churner,90,7460,0.662512939832223,77.9553144814426,0.8,24,70,36,1,1,1.26760563380282,2.43243243243243,45,45,105.070422535211,201.621621621622,3730,3730
2088617,E,B,Unknown,Unknown,Nonchurner,7,893,1.52752523165195,432.645736525085,19.6666666666667,16,3,3,1,1,1.75,1.75,3.5,3.5,223.25,223.25,446.5,446.5
1886061,G,C,Unknown,Unknown,Churner,35,2349,1.03877398090211,122.391809124269,3.73913043478261,1,23,17,1,1,1.45833333333333,1.94444444444444,17.5,17.5,97.875,130.5,1174.5,1174.5
2173344,D,G,Unknown,Unknown,Churner,25,2080,1.00732610526728,192.48731814605,0,12,17,15,1,1,1.38888888888889,1.5625,12.5,12.5,115.555555555556,130,1040,1040
1671438,C,F,Unknown,Unknown,Churner,11,1916,0.440958551844098,416.436202930426,0,93,9,9,1,1,1.1,1.1,5.5,5.5,191.6,191.6,958,958
1927634,E,F,Unknown,Unknown,Churner,18,1259,0.341565025531987,50.5842119638134,0,96,16,14,1,1,1.05882352941176,1.2,9,9,74.0588235294118,83.9333333333333,629.5,629.5
1627947,E,F,Unknown,Unknown,Churner,18,5002,0.341565025531987,875.048712929743,1.625,66,16,15,1,1,1.05882352941176,1.125,9,9,294.235294117647,312.625,2501,2501
260541,J,E,Unknown,Unknown,Nonchurner,10,942,0.462910049886276,79.4997753815335,5.875,16,8,7,1,1,1.11111111111111,1.25,5,5,104.666666666667,117.75,471,471
1653212,C,E,Unknown,Unknown,Nonchurner,42,3785,0.674199862463242,119.840906217494,1.3030303030303,53,33,14,1,1,1.23529411764706,2.8,21,21,111.323529411765,252.333333333333,1892.5,1892.5
964562,D,F,Unknown,Unknown,Nonchurner,18,1437,0.242535625036333,60.0199109119828,2.11764705882353,52,17,14,1,1,1,1.2,9,9,79.8333333333333,95.8,718.5,718.5
2029986,C,G,Unknown,Unknown,Nonchurner,60,5301,0.510934850806546,115.003926286125,1.57142857142857,3,49,30,1,1,1.2,1.93548387096774,30,30,106.02,171,2650.5,2650.5
433259,E,E,Unknown,Unknown,Nonchurner,80,7998,0.490066966311727,180.4542324821,0.957142857142857,16,70,48,1,1,1.12676056338028,1.63265306122449,40,40,112.647887323944,163.224489795918,3999,3999
1696820,C,C,Unknown,Unknown,Churner,13,656,0.881917103688197,43.6676208547147,1.66666666666667,66,9,9,1,1,1.3,1.3,6.5,6.5,65.6,65.6,328,328
1904130,G,E,Unknown,Unknown,Churner,3,227,0.707106781186548,7.77817459305202,0,20,2,2,1,1,1,1,1.5,1.5,75.6666666666667,75.6666666666667,113.5,113.5
2138800,G,A,Unknown,Unknown,Churner,14,768,0.467099366496914,66.5654838212991,0,52,11,11,1,1,1.16666666666667,1.16666666666667,7,7,64,64,384,384
902083,J,E,Unknown,Unknown,Nonchurner,6,370,1,129.453981527543,1,1,3,2,1,1,1.5,2,3,3,92.5,123.333333333333,185,185
1961720,C,C,Unknown,Unknown,Churner,3,1748,0.707106781186548,1012.57691065914,0,77,2,2,1,1,1,1,1.5,1.5,582.666666666667,582.666666666667,874,874
586801,D,E,Unknown,Unknown,Churner,10,757,0.333333333333333,61.0050089018198,0,87,9,7,1,1,1,1.25,5,5,75.7,94.625,378.5,378.5
1853858,E,G,Unknown,Unknown,Churner,30,2294,1.71498585142509,77.0433892266521,0,60,17,16,1,1,1.66666666666667,1.76470588235294,15,15,127.444444444444,134.941176470588,1147,1147
1662825,B,F,Unknown,Unknown,Churner,12,1080,0.301511344577764,61.4618876732861,5.72727272727273,24,11,9,1,1,1,1.2,6,6,90,108,540,540
928076,B,E,Unknown,Unknown,Nonchurner,18,2771,0.242535625036333,122.535199024607,3.88235294117647,4,17,14,1,1,1,1.2,9,9,153.944444444444,184.733333333333,1385.5,1385.5
2019000,D,C,Unknown,Unknown,Churner,6,473,0.447213595499958,92.0152161329853,0,3,5,4,1,1,1,1.2,3,3,78.8333333333333,94.6,236.5,236.5
1909890,G,F,Unknown,Unknown,Churner,20,1067,0.323380833381777,55.0890248016315,2.05555555555556,1,18,13,1,1,1.05263157894737,1.42857142857143,10,10,56.1578947368421,76.2142857142857,533.5,533.5
1961652,E,G,Unknown,Unknown,Nonchurner,106,8658,1.2431323949043,92.9038357070128,0,17,85,62,1,1,1.23255813953488,1.68253968253968,53,53,100.674418604651,137.428571428571,4329,4329
699587,I,E,Unknown,Unknown,Churner,26,1758,13.2790561913614,781.298918468469,0,86,3,3,1,1,6.5,6.5,13,13,439.5,439.5,879,879
1975918,B,H,Unknown,Unknown,Churner,3,114,0,28.3548937575157,0,80,3,3,1,1,0.75,0.75,1.5,1.5,28.5,28.5,57,57
2107080,F,E,Unknown,Unknown,Churner,5,517,0,94.2618692791523,4.8,30,5,5,1,1,0.833333333333333,0.833333333333333,2.5,2.5,86.1666666666667,86.1666666666667,258.5,258.5
2050553,C,A,Unknown,Unknown,Nonchurner,24,2466,0.452413928358864,130.746395296547,3.63157894736842,26,19,14,1,1,1.2,1.6,12,12,123.3,164.4,1233,1233
2112183,J,E,Unknown,Unknown,Churner,7,301,0.408248290463863,73.0134690770591,14,0,6,4,1,1,1,1.4,3.5,3.5,43,60.2,150.5,150.5
1555356,B,F,Unknown,Unknown,Nonchurner,19,1013,1.39136531360295,106.301819942449,6.84615384615385,8,13,11,1,1,1.35714285714286,1.58333333333333,9.5,9.5,72.3571428571429,84.4166666666667,506.5,506.5
1823370,E,G,Unknown,Unknown,Churner,30,2422,0.36794648440312,62.5758370668374,0.307692307692308,66,26,24,1,1,1.11111111111111,1.2,15,15,89.7037037037037,96.88,1211,1211
1812046,A,F,Unknown,Unknown,Churner,18,561,0.825420305855557,25.0950938683986,4,39,14,11,1,1,1.2,1.5,9,9,37.4,46.75,280.5,280.5
2014746,G,E,Unknown,Unknown,Churner,14,1488,2.23606797749979,310.348651864779,8.57142857142857,15,7,7,1,1,1.75,1.75,7,7,186,186,744,744
2173061,C,D,Unknown,Unknown,Churner,9,1087,0.353553390593274,63.5866955985516,0,16,8,7,1,1,1,1.125,4.5,4.5,120.777777777778,135.875,543.5,543.5
303446,F,E,Unknown,Unknown,Nonchurner,5,236,0.707106781186548,11.3137084989848,0,12,2,1,1,1,1.66666666666667,2.5,2.5,2.5,78.6666666666667,118,118,118
2132952,J,F,Unknown,Unknown,Churner,20,1365,0.229415733870562,69.7417961387214,0,74,19,17,1,1,1,1.11111111111111,10,10,68.25,75.8333333333333,682.5,682.5
1852172,C,E,Unknown,Unknown,Nonchurner,36,3792,0.571098805946787,147.682820208091,2.15384615384615,18,26,23,1,1,1.33333333333333,1.5,18,18,140.444444444444,158,1896,1896
821346,E,G,Unknown,Unknown,Churner,9,313,2.64575131106459,119.215491163411,0,68,3,3,1,1,2.25,2.25,4.5,4.5,78.25,78.25,156.5,156.5
1439823,D,C,Unknown,Unknown,Churner,14,608,0.277350098112615,22.1703775571288,0,91,13,10,1,1,1,1.27272727272727,7,7,43.4285714285714,55.2727272727273,304,304
1601886,D,E,Unknown,Unknown,Churner,8,667,0.516397779494322,73.8956471428911,0,2,6,6,1,1,1.14285714285714,1.14285714285714,4,4,95.2857142857143,95.2857142857143,333.5,333.5
1668810,C,F,Unknown,Unknown,Churner,54,6173,0.565012301312325,139.841701127408,2.09090909090909,5,44,31,1,1,1.2,1.6875,27,27,137.177777777778,192.90625,3086.5,3086.5
2164922,E,D,Unknown,Unknown,Churner,14,1734,0.467099366496914,156.793030921194,0,54,11,8,1,1,1.16666666666667,1.55555555555556,7,7,144.5,192.666666666667,867,867
732918,D,E,Unknown,Unknown,Nonchurner,5,376,0.5,49.886537930254,0,16,4,4,1,1,1,1,2.5,2.5,75.2,75.2,188,188
2116631,C,F,Unknown,Unknown,Churner,7,444,0.408248290463863,51.1429369512546,0,87,6,6,1,1,1,1,3.5,3.5,63.4285714285714,63.4285714285714,222,222
1090154,C,E,Unknown,Unknown,Churner,9,330,1.22474487139159,25.5577776811678,0,94,6,6,1,1,1.28571428571429,1.28571428571429,4.5,4.5,47.1428571428571,47.1428571428571,165,165
1790566,C,F,Unknown,Unknown,Churner,35,3189,0.24230584229878,72.1663954785303,0,24,33,24,1,1,1.02941176470588,1.4,17.5,17.5,93.7941176470588,127.56,1594.5,1594.5
1281002,D,F,Unknown,Unknown,Churner,15,1562,0,68.9066310997992,1.86666666666667,31,15,14,1,1,0.9375,1,7.5,7.5,97.625,104.133333333333,781,781
2032986,B,C,Unknown,Unknown,Churner,73,4667,3.54111408547059,108.993891612452,0,52,42,36,1,1,1.69767441860465,1.97297297297297,36.5,36.5,108.53488372093,126.135135135135,2333.5,2333.5
2164083,F,E,Unknown,Unknown,Nonchurner,112,8096,3.1965147929394,338.465366121647,0.962264150943396,7,53,36,1,1,2.07407407407407,3.02702702702703,56,56,149.925925925926,218.810810810811,4048,4048
2171265,B,F,Unknown,Unknown,Nonchurner,12,839,0,75.5482486811434,0,22,12,10,1,1,0.923076923076923,1.09090909090909,6,6,64.5384615384615,76.2727272727273,419.5,419.5
985314,K,E,Unknown,Unknown,Nonchurner,7,1260,0.894427190999916,208.725896812063,0,38,5,4,1,1,1.16666666666667,1.4,3.5,3.5,210,252,630,630
1810691,G,C,Unknown,Unknown,Nonchurner,6,257,0,21.3017996109875,0,61,6,5,1,1,0.857142857142857,1,3,3,36.7142857142857,42.8333333333333,128.5,128.5
1993134,A,C,Unknown,Unknown,Churner,8,192,2.88675134594813,6.2449979983984,0,67,3,3,1,1,2,2,4,4,48,48,96,96
1406719,E,D,Unknown,Unknown,Churner,12,480,0.951189731211342,60.8464108578782,3.14285714285714,38,7,7,1,1,1.5,1.5,6,6,60,60,240,240
1682007,J,E,Unknown,Unknown,Nonchurner,4,294,0,43.3089675086658,5,68,4,4,1,1,0.8,0.8,2,2,58.8,58.8,147,147
1831986,C,C,Unknown,Unknown,Churner,12,686,2,120.953985741135,0,89,6,6,1,1,1.71428571428571,1.71428571428571,6,6,98,98,343,343
2161877,B,G,Unknown,Unknown,Nonchurner,1,120,0,0,0,63,1,1,1,1,0.5,0.5,0.5,0.5,60,60,60,60
1513547,D,C,Unknown,Unknown,Churner,12,1877,0,75.2806365702645,0,8,12,10,1,1,0.923076923076923,1.09090909090909,6,6,144.384615384615,170.636363636364,938.5,938.5
1488098,D,C,Unknown,Unknown,Nonchurner,2,30,0,0,0,90,1,1,1,1,1,1,1,1,15,15,15,15
1803785,B,C,Unknown,Unknown,Nonchurner,11,2135,0,293.913407161175,0,3,11,10,1,1,0.916666666666667,1,5.5,5.5,177.916666666667,194.090909090909,1067.5,1067.5
533324,E,F,Unknown,Unknown,Churner,8,526,0.516397779494322,69.405091071669,3,20,6,6,1,1,1.14285714285714,1.14285714285714,4,4,75.1428571428571,75.1428571428571,263,263
1948707,I,H,Unknown,Unknown,Churner,40,4558,0.621851676357926,126.23449521922,0.586206896551724,78,29,24,1,1,1.33333333333333,1.6,20,20,151.933333333333,182.32,2279,2279
2154640,D,G,Unknown,Unknown,Churner,4,404,0.577350269189626,53.3510387277824,0,25,3,3,1,1,1,1,2,2,101,101,202,202
2065458,C,E,Unknown,Unknown,Churner,66,9860,1.17325113195065,245.488114386406,2,16,39,26,1,1,1.65,2.44444444444444,33,33,246.5,365.185185185185,4930,4930
1587029,B,E,Unknown,Unknown,Churner,16,930,0.887625364598595,50.0935488497634,0,15,12,12,1,1,1.23076923076923,1.23076923076923,8,8,71.5384615384615,71.5384615384615,465,465
1916034,C,E,Unknown,Unknown,Churner,25,2209,0.351250086657104,49.8852579530162,1.54545454545455,22,22,18,1,1,1.08695652173913,1.31578947368421,12.5,12.5,96.0434782608696,116.263157894737,1104.5,1104.5
1646825,C,H,Unknown,Unknown,Churner,17,1464,0.42581531362632,90.1125059925854,0,80,14,9,1,1,1.13333333333333,1.7,8.5,8.5,97.6,146.4,732,732
1921557,A,F,Unknown,Unknown,Churner,89,10894,0.33929847743561,134.621889328667,0.950617283950617,20,81,45,1,1,1.08536585365854,1.93478260869565,44.5,44.5,132.853658536585,236.826086956522,5447,5447
1573725,E,F,Unknown,Unknown,Churner,16,835,0.258198889747161,30.9646495831864,0,89,15,13,1,1,1,1.14285714285714,8,8,52.1875,59.6428571428571,417.5,417.5
955270,B,F,Unknown,Unknown,Churner,17,1243,0.801783725737273,68.2914327000084,3.78571428571429,15,14,12,1,1,1.13333333333333,1.30769230769231,8.5,8.5,82.8666666666667,95.6153846153846,621.5,621.5
1833881,J,F,Unknown,Unknown,Nonchurner,18,2045,0.341565025531987,64.1282244153592,2.625,16,16,12,1,1,1.05882352941176,1.38461538461538,9,9,120.294117647059,157.307692307692,1022.5,1022.5
1976373,G,E,Unknown,Unknown,Nonchurner,52,6143,0.520295176517206,378.401759931415,1.2,9,45,32,1,1,1.1304347826087,1.57575757575758,26,26,133.54347826087,186.151515151515,3071.5,3071.5
